2024/08/17 13:00:00;120.4;A
2024/08/17 14:00:00;116.7;A
2024/08/17 15:00:00;114.2;A
2024/08/17 16:00:00;147.8;A
2024/08/17 17:00:00;161.5;A
2024/08/17 18:00:00;188.6;A
2024/08/17 19:00:00;181.5;A
2024/08/17 20:00:00;207.2;A
2024/08/17 21:00:00;185.8;A
2024/08/17 22:00:00;151.0;A
2024/08/17 23:00:00;109.5;A
2024/08/18 00:00:00;196.2;A
2024/08/18 01:00:00;149.7;A
2024/08/18 02:00:00;56.9;A
2024/08/18 03:00:00;22.4;A
2024/08/18 04:00:00;20.3;A
2024/08/18 05:00:00;18.1;A
2024/08/18 06:00:00;25.7;A
2024/08/18 07:00:00;35.2;A
2024/08/18 08:00:00;39.7;A
2024/08/18 09:00:00;79.4;A
2024/08/18 10:00:00;131.3;A
2024/08/18 11:00:00;105.4;A
2024/08/18 12:00:00;66.9;A
2024/08/18 13:00:00;59.9;A
2024/08/18 14:00:00;46.8;A
2024/08/18 15:00:00;22.1;A
2024/08/18 16:00:00;20.2;A
2024/08/18 17:00:00;18.6;A
2024/08/18 18:00:00;22.5;A
2024/08/18 19:00:00;26.7;A
2024/08/18 20:00:00;287.3;A
2024/08/18 21:00:00;142.0;A
2024/08/18 22:00:00;115.0;A
2024/08/18 23:00:00;67.7;A
2024/08/19 00:00:00;105.0;A
2024/08/19 01:00:00;72.5;A
2024/08/19 02:00:00;136.9;A
2024/08/19 03:00:00;130.9;A
2024/08/19 04:00:00;129.8;A
2024/08/19 05:00:00;158.2;A
2024/08/19 06:00:00;180.7;A
2024/08/19 07:00:00;107.5;A
2024/08/19 08:00:00;113.9;A
2024/08/19 09:00:00;164.9;A
2024/08/19 10:00:00;169.7;A
2024/08/19 11:00:00;104.2;A
2024/08/19 12:00:00;61.2;A
2024/08/19 13:00:00;40.3;A
2024/08/19 14:00:00;26.7;A
2024/08/19 15:00:00;16.4;A
2024/08/19 16:00:00;16.2;A
2024/08/19 17:00:00;14.0;A
2024/08/19 18:00:00;13.1;A
2024/08/19 19:00:00;14.5;A
2024/08/19 20:00:00;14.2;A
2024/08/19 21:00:00;15.3;A
2024/08/19 22:00:00;15.7;A
2024/08/19 23:00:00;15.4;A
2024/08/20 00:00:00;15.8;A
2024/08/20 01:00:00;17.6;A
2024/08/20 02:00:00;15.3;A
2024/08/20 03:00:00;14.7;A
2024/08/20 04:00:00;11.9;A
2024/08/20 05:00:00;11.9;A
2024/08/20 06:00:00;12.8;A
2024/08/20 07:00:00;12.8;A
2024/08/20 08:00:00;20.6;A
2024/08/20 09:00:00;23.8;A
2024/08/20 10:00:00;23.0;A
2024/08/20 11:00:00;18.2;A
2024/08/20 12:00:00;17.2;A
2024/08/20 13:00:00;14.5;A
2024/08/20 14:00:00;18.3;A
2024/08/20 15:00:00;46.7;A
2024/08/20 16:00:00;48.5;A
2024/08/20 17:00:00;37.4;A
2024/08/20 18:00:00;17.4;A
2024/08/20 19:00:00;16.1;A
2024/08/20 20:00:00;16.5;A
2024/08/20 21:00:00;16.8;A
2024/08/20 22:00:00;22.8;A
2024/08/20 23:00:00;23.9;A
2024/08/21 00:00:00;40.8;A
2024/08/21 01:00:00;71.3;A
2024/08/21 02:00:00;90.6;A
2024/08/21 03:00:00;52.6;A
2024/08/21 04:00:00;135.9;A
2024/08/21 05:00:00;109.6;A
2024/08/21 06:00:00;283.4;A
2024/08/21 07:00:00;83.3;A
2024/08/21 08:00:00;137.9;A
2024/08/21 09:00:00;344.1;A
2024/08/21 10:00:00;166.1;A
2024/08/21 11:00:00;236.6;A
2024/08/21 12:00:00;181.2;A
2024/08/21 13:00:00;195.2;A
2024/08/21 14:00:00;98.0;A
2024/08/21 15:00:00;87.4;A
2024/08/21 16:00:00;106.7;A
2024/08/21 17:00:00;133.9;A
2024/08/21 18:00:00;190.1;A
2024/08/21 19:00:00;270.2;A
2024/08/21 20:00:00;269.2;A
2024/08/21 21:00:00;269.8;A
2024/08/21 22:00:00;250.9;A
2024/08/21 23:00:00;241.2;A
2024/08/22 00:00:00;252.6;A
2024/08/22 01:00:00;156.7;A
2024/08/22 02:00:00;141.7;A
2024/08/22 03:00:00;89.2;A
2024/08/22 04:00:00;88.1;A
2024/08/22 05:00:00;88.8;A
2024/08/22 06:00:00;115.6;A
2024/08/22 07:00:00;216.5;A
2024/08/22 08:00:00;240.4;A
2024/08/22 09:00:00;338.3;A
2024/08/22 10:00:00;314.0;A
2024/08/22 11:00:00;300.9;A
2024/08/22 12:00:00;261.8;A
2024/08/22 13:00:00;206.0;A
2024/08/22 14:00:00;152.5;A
2024/08/22 15:00:00;96.6;A
2024/08/22 16:00:00;52.9;A
2024/08/22 17:00:00;28.0;A
2024/08/22 18:00:00;26.1;A
2024/08/22 19:00:00;12.9;A
2024/08/22 20:00:00;86.3;A
2024/08/22 21:00:00;120.3;A
2024/08/22 22:00:00;43.2;A
2024/08/22 23:00:00;235.1;A
2024/08/23 00:00:00;643.4;A
2024/08/23 01:00:00;116.3;A
2024/08/23 02:00:00;78.4;A
2024/08/23 03:00:00;52.8;A
2024/08/23 04:00:00;14.1;A
2024/08/23 05:00:00;28.9;A
2024/08/23 06:00:00;52.9;A
2024/08/23 07:00:00;31.4;A
2024/08/23 08:00:00;38.7;A
2024/08/23 09:00:00;43.6;A
2024/08/23 10:00:00;49.8;A
2024/08/23 11:00:00;65.0;A
2024/08/23 12:00:00;39.4;A
2024/08/23 13:00:00;26.7;A
2024/08/23 14:00:00;24.7;A
2024/08/23 15:00:00;17.9;A
2024/08/23 16:00:00;27.9;A
2024/08/23 17:00:00;23.7;A
2024/08/23 18:00:00;30.6;A
2024/08/23 19:00:00;50.7;A
2024/08/23 20:00:00;72.0;A
2024/08/23 21:00:00;57.5;A
2024/08/23 22:00:00;53.6;A
2024/08/23 23:00:00;59.4;A
2024/08/24 00:00:00;70.3;A
2024/08/24 01:00:00;56.0;A
2024/08/24 02:00:00;58.1;A
2024/08/24 03:00:00;44.3;A
2024/08/24 04:00:00;28.8;A
2024/08/24 05:00:00;30.5;A
2024/08/24 06:00:00;34.2;A
2024/08/24 07:00:00;35.1;A
2024/08/24 08:00:00;56.5;A
2024/08/24 09:00:00;49.0;A
2024/08/24 10:00:00;75.8;A
2024/08/24 11:00:00;90.0;A
2024/08/24 12:00:00;133.1;A
2024/08/24 13:00:00;95.2;A
2024/08/24 14:00:00;58.9;A
2024/08/24 15:00:00;53.9;A
2024/08/24 16:00:00;75.5;A
2024/08/24 17:00:00;94.2;A
2024/08/24 18:00:00;111.6;A
2024/08/24 19:00:00;141.4;A
2024/08/24 20:00:00;152.8;A
2024/08/24 21:00:00;192.6;A
2024/08/24 22:00:00;207.6;A
2024/08/24 23:00:00;225.1;A
2024/08/25 00:00:00;224.9;A
